Entity,Code,Year,Solar (% equivalent primary energy)
Western Africa (BP),,1979,0
Western Africa (BP),,1980,0
Western Africa (BP),,1981,0
Western Africa (BP),,1982,0
Western Africa (BP),,1983,0
Western Africa (BP),,1984,0
Western Africa (BP),,1985,0
Western Africa (BP),,1986,0
Western Africa (BP),,1987,0
Western Africa (BP),,1988,0
Western Africa (BP),,1989,0
Western Africa (BP),,1990,0
Western Africa (BP),,1991,0
Western Africa (BP),,1992,0
Western Africa (BP),,1993,0
Western Africa (BP),,1994,0
Western Africa (BP),,1995,0
Western Africa (BP),,1996,0
Western Africa (BP),,1997,0
Western Africa (BP),,1998,0
Western Africa (BP),,1999,0
Western Africa (BP),,2000,0.0021070912
Western Africa (BP),,2001,0.0023995386
Western Africa (BP),,2002,0.001829102
Western Africa (BP),,2003,0.0027473592
Western Africa (BP),,2004,0.0036433095
Western Africa (BP),,2005,0.0043706484
Western Africa (BP),,2006,0.0060947067
Western Africa (BP),,2007,0.007245832
Western Africa (BP),,2008,0.007743677
Western Africa (BP),,2009,0.009453829
Western Africa (BP),,2010,0.017282207
Western Africa (BP),,2011,0.023291834
Western Africa (BP),,2012,0.03925914
Western Africa (BP),,2013,0.056965258
Western Africa (BP),,2014,0.060403347
Western Africa (BP),,2015,0.062925674
Western Africa (BP),,2016,0.1817124
Western Africa (BP),,2017,0.13072881
Western Africa (BP),,2018,0.2281883
Western Africa (BP),,2019,0.27816832
Western Africa (BP),,2020,0.28415614
Western Africa (BP),,2021,0.3774283
World,OWID_WRL,1965,0
World,OWID_WRL,1966,0
World,OWID_WRL,1967,0
World,OWID_WRL,1968,0
World,OWID_WRL,1969,0
World,OWID_WRL,1970,0
World,OWID_WRL,1971,0
World,OWID_WRL,1972,0
World,OWID_WRL,1973,0
World,OWID_WRL,1974,0
World,OWID_WRL,1975,0
World,OWID_WRL,1976,0
World,OWID_WRL,1977,0
World,OWID_WRL,1978,0
World,OWID_WRL,1979,0
World,OWID_WRL,1980,0
World,OWID_WRL,1981,0
World,OWID_WRL,1982,0
World,OWID_WRL,1983,0.00001129809
World,OWID_WRL,1984,0.000022715894
World,OWID_WRL,1985,0.000041207964
World,OWID_WRL,1986,0.000052095977
World,OWID_WRL,1987,0.000035153233
World,OWID_WRL,1988,0.00003257271
World,OWID_WRL,1989,0.0008217876
World,OWID_WRL,1990,0.0012019434
World,OWID_WRL,1991,0.0015526502
World,OWID_WRL,1992,0.0014249997
World,OWID_WRL,1993,0.0016869586
World,OWID_WRL,1994,0.0017863294
World,OWID_WRL,1995,0.0018693558
World,OWID_WRL,1996,0.0019891271
World,OWID_WRL,1997,0.0021110172
World,OWID_WRL,1998,0.0022715968
World,OWID_WRL,1999,0.0024896164
World,OWID_WRL,2000,0.00284037
World,OWID_WRL,2001,0.0037560756
World,OWID_WRL,2002,0.0046159164
World,OWID_WRL,2003,0.0055517345
World,OWID_WRL,2004,0.006927737
World,OWID_WRL,2005,0.009398687
World,OWID_WRL,2006,0.0124968635
World,OWID_WRL,2007,0.016344193
World,OWID_WRL,2008,0.026079712
World,OWID_WRL,2009,0.0436834
World,OWID_WRL,2010,0.06661283
World,OWID_WRL,2011,0.12503572
World,OWID_WRL,2012,0.18976764
World,OWID_WRL,2013,0.2529734
World,OWID_WRL,2014,0.35233563
World,OWID_WRL,2015,0.45054796
World,OWID_WRL,2016,0.56790715
World,OWID_WRL,2017,0.7531558
World,OWID_WRL,2018,0.9424028
World,OWID_WRL,2019,1.1371864
World,OWID_WRL,2020,1.4185512
World,OWID_WRL,2021,1.6342411
